Rank,Handle,Codeforces_Handle,Codeforces_Rating,GFG_Handle,GFG_Contest_Score,GFG_Practice_Score,Leetcode_Handle,Leetcode_Rating,Codechef_Handle,Codechef_Rating,HackerRank_Handle,HackerRank_Practice_Score,Percentile
825,21r01a0468,,0,21r01a0468,0,0,chanti,0,21r01a0468,0,21r01a0468,5,0.05%
826,21r01a6616,,0,21r01ackt3,0,2,21r01a6616,0,★saiteja630,0,@21r01a6616,0,0.04%
827,21r01a66d3,,0,21r01a62wc,0,1,,0,cmr_21r01a66d3,0,21r01a66d3,0,0.02%
828,21r01a7229,,0,,0,0,,0,,0,,0,0.00%
829,21r01a7242,,0,,0,0,,0,,0,,0,0.00%
830,21r01a7248,cmrit25_21r01a7248,0,21r01a7248,0,0,21r01a7248,0,cmr21r01a7248,0,21r01a7248,0,0.00%
831,21r01a0501,,0,,0,0,,0,,0,@21r01a0501,0,0.00%
832,21r01a0535,21r01a0535,0,srishanth,0,0,srishanth,0,srishanth_18,0,,0,0.00%
833,21r01a0571,,0,,0,0,,0,,0,,0,0.00%
834,21r01a0580,cmrit25_21r01a0580,0,21r01ahaqd,0,0,21r01a0580,0,santhosh580,0,21r01a0580,0,0.00%
835,21r01a0588,keerthana_588,0,jujjuvarapukeerthana@gmail.com,0,0,jujjuvarapukeerthana@gmail.com,0,,0,jujjuvarapukeerthana@gmail.com,0,0.00%
836,21r01a0590,,0,,0,0,21r01a0590,0,,0,manikantacharan,0,0.00%
837,21r01a0598,,0,,0,0,,0,,0,priyanshraj15,0,0.00%
838,21r01a05a0,21r01a05a0,0,21r01a05a0shadab01,0,0,21r01a05a0,0,21r01a05a0shadab01,0,21r01a05a0,0,0.00%
839,21r01a05b2,purella_abhilash,0,21r01a16da,0,0,21r01a05b2,0,,0,21r01a05b2,0,0.00%
840,21r01a05e4,,0,,0,0,,0,,0,,0,0.00%
841,21r01a05h9,,0,,0,0,,0,,0,,0,0.00%
842,21r01a05m3,,0,21r01a4b5o,0,0,21r01a05m3,0,gowthami_2003,0,21r01a05m3,0,0.00%
843,21r01a05p1,,0,,0,0,,0,,0,pavan,0,0.00%
844,21r01a05q9,21r01a05q9,0,cmrit25_21r01a05q9,0,0,,0,cmrit25_21r01a05q9,0,21r01a05q9,0,0.00%
845,22r05a0504,,0,22r05a0504,0,0,,0,22r05a0504,0,22r05a0504,0,0.00%
846,21r01a6608,,0,,0,0,,0,,0,,0,0.00%
847,21r01a6621,,0,,0,0,,0,,0,,0,0.00%
848,21r01a6626,,0,,0,0,,0,,0,,0,0.00%
849,21r01a6653,,0,21r01a6653@cmritonline.ac.in,0,0,,0,,0,,0,0.00%
850,21r01a6658,,0,,0,0,,0,,0,,0,0.00%
851,21r01a6661,,0,banni2261,0,0,banni2261,0,banni2261,0,banni2261,0,0.00%
852,21r01a6668,,0,,0,0,,0,,0,,0,0.00%
853,21r01a6674,,0,,0,0,,0,,0,,0,0.00%
854,21r01a6678,,0,,0,0,,0,,0,,0,0.00%
855,21r01a6679,,0,,0,0,,0,,0,@21r01a6679,0,0.00%
856,21r01a6691,,0,,0,0,,0,,0,,0,0.00%
857,21r01a6697,,0,,0,0,,0,,0,,0,0.00%
858,21r01a6698,,0,,0,0,,0,,0,,0,0.00%
859,21r01a66b4,,0,,0,0,,0,,0,,0,0.00%
860,21r01a66d1,,0,,0,0,,0,,0,,0,0.00%
861,21r01a66e6,,0,,0,0,,0,,0,,0,0.00%
862,21r01a66f0,,0,,0,0,,0,,0,,0,0.00%
863,21r01a66f1,,0,21r01a8ttj,0,0,21r01a66f1,0,r01a66f1,0,,0,0.00%
864,21r01a66f2,,0,,0,0,,0,,0,,0,0.00%
865,21r01a66g2,,0,,0,0,,0,,0,,0,0.00%
866,21r01a66g3,,0,,0,0,,0,,0,,0,0.00%
867,21r01a66g9,,0,,0,0,,0,,0,,0,0.00%
868,21r01a66j4,,0,21r01aaq6n,0,0,,0,t21r01a66j4,0,,0,0.00%
869,21r01a66j8,umesh,0,umesh_1021,0,0,21r01a66j8,0,umesh_1021,0,umesh_1021,0,0.00%
870,21r01a66j9,,0,,0,0,,0,,0,,0,0.00%
871,21r01a66k3,,0,navya_0229,0,0,,0,navya_0229,0,navya_0229,0,0.00%
872,22r05a6620,,0,,0,0,,0,,0,,0,0.00%
873,21r01a7302,,0,,0,0,,0,,0,,0,0.00%
874,21r01a7306,,0,,0,0,,0,,0,,0,0.00%
875,21r01a7308,saketh08,0,21r01asaz1,0,0,saketh08,0,saketh08,0,21r01a7308,0,0.00%
876,21r01a7311,,0,,0,0,,0,,0,,0,0.00%
877,21r01a7320,,0,21r01a7320,0,0,21r01a7320,0,21r01a7320,0,21r01a7320,0,0.00%
878,21r01a7327,,0,,0,0,,0,,0,,0,0.00%
879,21r01a7329,,0,,0,0,,0,,0,,0,0.00%
880,21r01a7332,,0,,0,0,,0,,0,,0,0.00%
881,21r01a7336,,0,,0,0,,0,,0,,0,0.00%
882,21r01a7340,,0,,0,0,,0,,0,jahnavi,0,0.00%
883,21r01a7354,,0,,0,0,,0,,0,,0,0.00%
884,21r01a7364,,0,,0,0,,0,,0,,0,0.00%
885,21r01a6707,21r01a6707,0,,0,0,vishn8868,0,21r01a6707,0,,0,0.00%
886,21r01a6710,,0,,0,0,,0,,0,,0,0.00%
887,21r01a6716,,0,,0,0,,0,,0,,0,0.00%
888,21r01a6773,,0,,0,0,,0,,0,,0,0.00%
889,21r01a6777,,0,,0,0,,0,,0,,0,0.00%
890,21r01a6781,,0,,0,0,,0,,0,,0,0.00%
891,21r01a6783,,0,,0,0,,0,,0,,0,0.00%
892,21r01a6784,cmrit25_21r01a6784,0,21r01a6784,0,0,21r01a6784,0,21r01a6784,0,21r01a6784,0,0.00%
893,21r01a6793,,0,,0,0,,0,,0,,0,0.00%
894,21r01a67a0,,0,,0,0,,0,,0,,0,0.00%
895,21r01a67c5,,0,,0,0,,0,,0,,0,0.00%
896,21r01a67c6,,0,,0,0,,0,,0,,0,0.00%
897,21r01a67d9,rakeshreddy11,0,,0,0,,0,,0,,0,0.00%
898,21r01a67f5,cmrit25_21r01a67f5,0,cmrit25_21r01a67f5,0,0,cmrit25_21r01a67f5,0,cmrit25_21r01a67f5,0,cmrit25_21r01a67f5,0,0.00%
899,22r05a6703,,0,,0,0,,0,,0,,0,0.00%
900,22r05a6711,22r05a6711@cmritonline.ac.im,0,,0,0,,0,22r05a6711@cmritonline.ac.in,0,,0,0.00%
901,21r01a0405,,0,,0,0,,0,,0,,0,0.00%
902,21r01a0406,,0,,0,0,nandini,0,nandini,0,nandini,0,0.00%
903,21r01a0423,,0,,0,0,,0,,0,,0,0.00%
904,21r01a0439,,0,,0,0,21r01a0439,0,nallurimanasa,0,,0,0.00%
905,21r01a0444,,0,p.varsha,0,0,varsha,0,varsha,0,varsha,0,0.00%
906,21r01a0477,,0,,0,0,,0,,0,,0,0.00%
907,21r01a0482,,0,21r01a0482,0,0,21r01a0482,0,,0,21r01a0482,0,0.00%
908,21r01a04a2,,0,,0,0,,0,,0,,0,0.00%
909,21r01a04a4,,0,,0,0,,0,,0,,0,0.00%
910,21r01a04a5,,0,,0,0,,0,,0,,0,0.00%
911,21r01a04a8,,0,21r01a04a8,0,0,p.meghana,0,pettemumeghana,0,21r01a04a8,0,0.00%
912,21r01a04c3,naveenthuppathi,0,t.naveen,0,0,t.naveen,0,t.naveen,0,t.naveen,0,0.00%
913,21r01a04c6,,0,,0,0,,0,,0,,0,0.00%
914,21r01a04c8,,0,21r01a04c8,0,0,,0,21r01a04c8,0,21r01a014c8,0,0.00%
915,21r01a04d8,,0,,0,0,,0,,0,,0,0.00%
916,21r01a04e1,4.00e+01,0,,0,0,4.00e+01,0,preethi2k23,0,4.00e+01,0,0.00%
917,21r01a04f4,,0,21r01a04f4,0,0,,0,,0,cmrit25_21r01a04f4,0,0.00%
918,21r01a04f8,,0,,0,0,,0,,0,,0,0.00%
919,21r01a04g0,,0,,0,0,,0,,0,,0,0.00%
920,21r01a04l2,,0,,0,0,,0,,0,,0,0.00%
921,21r01a04l8,,0,,0,0,,0,,0,,0,0.00%
922,21r01a04m5,,0,,0,0,,0,,0,,0,0.00%
923,21r01a04m7,,0,,0,0,,0,,0,@21r01a04m7,0,0.00%
924,21r01a04n2,,0,,0,0,,0,,0,,0,0.00%
925,21r01a04n6,guru98,0,21r01a04n6,0,0,21r01a04n6-cmrit25,0,guru98,0,@21r01a04n6,0,0.00%
926,21r01a04q8,,0,,0,0,,0,,0,,0,0.00%
927,22r05a0413,cmrit25_22r05a0431,0,,0,0,tejaswini413,0,tejaswini,0,,0,0.00%
928,22r05a0419,cmrit25_22r05a0419,0,,0,0,,0,,0,@22r05a0419,0,0.00%
929,21r01a7208,,0,,0,0,,0,,0,,0,0.00%
930,21r01a7213,,0,21r01abuuu,0,0,21r01a7213,0,cmrit25_21r01a7213,0,21r01a7213,0,0.00%
931,21r01a7236,,0,,0,0,,0,,0,,0,0.00%
932,21r01a0529,,0,,0,0,,0,,0,,0,0.00%
933,21r01a05l8,,0,eeshapingili,0,0,21r01a05l8,0,eeshapingili,0,pingilieesha,0,0.00%
934,22r05a0506,,0,,0,0,,0,,0,siddu,0,0.00%
935,22r05a0511,22r05a0511p,0,22r05a0511,0,0,,0,22r05a0511,0,ganapathisandeep22r05a0511,0,0.00%
936,21r01a6603,vamshi6603,0,21r01a6603,0,0,vamshi,0,vamshi6603,0,21r01a6603@cmritonline.ac.in,0,0.00%
937,21r01a6660,,0,,0,0,,0,,0,,0,0.00%
938,21r01a6671,,0,,0,0,,0,,0,,0,0.00%
939,21r01a66e8,,0,,0,0,,0,,0,,0,0.00%
940,21r01a66k2,,0,,0,0,,0,,0,,0,0.00%
941,22r05a6602,,0,bhukya_sumam,0,0,suman@123,0,,0,suman,0,0.00%
942,21r01a7337,,0,,0,0,,0,,0,,0,0.00%
943,21r01a7349,,0,,0,0,,0,harshitha_75,0,,0,0.00%
944,21r01a6709,,0,,0,0,,0,,0,,0,0.00%
945,21r01a6736,l.premchand,0,l.premchand,0,0,l.premchand,0,l.premchand,0,l.premchand,0,0.00%
946,21r01a67k2,,0,,0,0,,0,,0,,0,0.00%
947,21r01a0472,,0,,0,0,,0,,0,,0,0.00%
948,21r01a0499,,0,,0,0,,0,,0,,0,0.00%
949,22r05a0417,,0,,0,0,,0,,0,pranayteja,0,0.00%
950,22r05a7201,,0,,0,0,,0,,0,,0,0.00%
951,21r01a05a7,,0,,0,0,,0,,0,,0,0.00%
952,21r01a05e8,,0,,0,0,,0,,0,ashwitha_59,0,0.00%
953,21r01a6662,,0,,0,0,,0,,0,,0,0.00%
954,21r01a6694,,0,,0,0,,0,,0,,0,0.00%
955,21r01a66b7,,0,,0,0,,0,,0,,0,0.00%
956,21r01a66d8,,0,,0,0,,0,,0,,0,0.00%
957,21r01a66e1,,0,,0,0,21r01a66e1,0,vardhan_29,0,vardhan_29,0,0.00%
958,21r01a66e7,,0,,0,0,,0,,0,,0,0.00%
959,21r01a66f7,,0,,0,0,,0,,0,,0,0.00%
960,22r05a6616,,0,,0,0,,0,,0,,0,0.00%
961,21r01a7303,21r01a7303,0,,0,0,aletiruchitha,0,,0,,0,0.00%
962,21r01a7338,,0,,0,0,,0,,0,,0,0.00%
963,21r01a6753,,0,,0,0,,0,,0,,0,0.00%
964,21r01a6792,,0,,0,0,,0,,0,,0,0.00%
965,21r01a67j9,,0,,0,0,,0,,0,,0,0.00%
966,22r05a6709,,0,,0,0,,0,,0,,0,0.00%
967,22r05a6712,,0,,0,0,sukumar7796,0,,0,,0,0.00%
968,21r01a04e4,,0,,0,0,,0,,0,,0,0.00%
969,21r01a04j9,,0,,0,0,,0,,0,,0,0.00%
970,21r01a04k2,,0,,0,0,,0,,0,,0,0.00%
971,21r01a04k6,,0,,0,0,,0,,0,,0,0.00%
972,21r01a04p4,shivacharan27,0,21r01a04p4,0,0,,0,cmr_21r01a04p4,0,21r01a04p4,0,0.00%
973,21r01a7221,,0,,0,0,,0,,0,,0,0.00%
974,21r01a7230,,0,,0,0,,0,,0,,0,0.00%
975,21r01a7234,,0,,0,0,,0,,0,,0,0.00%
976,21r01a05h5,,0,,0,0,,0,,0,,0,0.00%
977,21r01a05r2,,0,,0,0,,0,,0,,0,0.00%
978,21r01a6643,,0,,0,0,,0,,0,,0,0.00%
979,21r01a66g8,,0,,0,0,,0,,0,,0,0.00%
980,21r01a7323,,0,,0,0,,0,,0,,0,0.00%
981,21r01a7359,,0,,0,0,,0,,0,,0,0.00%
982,21r01a6723,,0,,0,0,,0,,0,,0,0.00%
983,21r01a6748,,0,,0,0,,0,,0,,0,0.00%
984,21r01a6779,,0,,0,0,,0,,0,,0,0.00%
985,22r05a6707,kumaraswamy,0,,0,0,,0,kumaraswamy,0,kumaraswamy,0,0.00%
986,21r01a0462,,0,,0,0,,0,,0,,0,0.00%
987,21r01a04e8,,0,,0,0,,0,,0,,0,0.00%
988,21r01a04h6,,0,,0,0,,0,,0,,0,0.00%
989,21r01a04j3,,0,,0,0,,0,,0,,0,0.00%
990,21r01a04n5,,0,,0,0,,0,,0,,0,0.00%
991,21r01a7211,cmrit25_21r01a7211,0,,0,0,21r01a7211,0,21r01a7211deepak,0,,0,0.00%
992,21r01a7216,,0,,0,0,,0,,0,,0,0.00%
993,22r05a7205,cmrit25_22r05a7205,0,adithya_2609,0,0,22r05a7205,0,22r05a7205@cmritonline.ac.in,0,cmrit25-22a05a7205,0,0.00%
994,21r01a0503,,0,21r01a3qwb,0,0,21r01a0503,0,hrithik55,0,@21r01a0503,0,0.00%
995,21r01a0542,,0,,0,0,,0,dharmesh14,0,dharmesh14,0,0.00%
996,21r01a05b1,,0,,0,0,,0,,0,,0,0.00%
997,21r01a05b5,,0,,0,0,,0,,0,,0,0.00%
998,21r01a05e9,,0,,0,0,,0,,0,,0,0.00%
999,21r01a05k4,,0,,0,0,,0,,0,,0,0.00%
1000,21r01a6656,,0,,0,0,,0,,0,,0,0.00%
1001,21r01a6659,,0,,0,0,,0,,0,,0,0.00%
1002,21r01a66g6,,0,,0,0,,0,,0,,0,0.00%
1003,22r05a6606,,0,,0,0,,0,,0,,0,0.00%
1004,21r01a6729,,0,jellasherry,0,0,jellasherry,0,,0,jellasherry,0,0.00%
1005,21r01a6747,,0,,0,0,,0,,0,,0,0.00%
1006,21r01a67b0,,0,,0,0,,0,,0,,0,0.00%
1007,21r01a0402,,0,,0,0,cmrit25_21r01a0402,0,,0,@21r01a0402,0,0.00%
1008,21r01a04c1,,0,,0,0,,0,,0,,0,0.00%
1009,21r01a04m4,,0,kavyanjali,0,0,,0,,0,,0,0.00%
1010,21r01a04m8,,0,,0,0,,0,,0,,0,0.00%
1011,21r01a04q0,,0,,0,0,,0,,0,,0,0.00%
1012,21r01a0505,,0,,0,0,,0,,0,,0,0.00%
1013,21r01a05e7,,0,,0,0,,0,dev21r01a05e7,0,devimrinal21r01a05e7,0,0.00%
1014,21r01a05l7,,0,,0,0,,0,,0,,0,0.00%
1015,21r01a05q6,cmrit25_21r01a05q6,0,,0,0,,0,,0,,0,0.00%
1016,22r05a0523,,0,,0,0,,0,,0,,0,0.00%
1017,21r01a6684,,0,,0,0,,0,,0,,0,0.00%
1018,21r01a66j6,,0,21r01a66j6,0,0,,0,rohan_setti,0,21r01a66j6,0,0.00%
1019,21r01a7305,,0,,0,0,,0,,0,,0,0.00%
1020,21r01a7331,,0,,0,0,,0,,0,,0,0.00%
1021,21r01a7339,,0,,0,0,,0,,0,,0,0.00%
1022,21r01a6754,,0,,0,0,,0,,0,,0,0.00%
1023,21r01a67c4,,0,,0,0,,0,,0,21r01a67c4,0,0.00%
1024,21r01a67c9,,0,,0,0,,0,,0,,0,0.00%
1025,21r01a67g7,,0,,0,0,,0,,0,,0,0.00%
1026,22r05a6710,,0,,0,0,,0,,0,,0,0.00%
1027,21r01a04b6,,0,,0,0,,0,,0,,0,0.00%
1028,21r01a04b9,21r01a04b9_dilipkumar,0,21r01a04b9,0,0,21r01a04b9,0,dilipkumar_4b9,0,seggamdilipkumar_21r01a04b9,0,0.00%
1029,21r01a04e5,,0,,0,0,,0,,0,,0,0.00%
1030,21r01a04j1,shadabshaik,0,,0,0,,0,,0,,0,0.00%
1031,22r05a0424,,0,,0,0,,0,,0,,0,0.00%
1032,21r01a0526,,0,,0,0,,0,,0,,0,0.00%
1033,21r01a05h1,,0,,0,0,,0,,0,,0,0.00%
1034,21r01a05p2,,0,,0,0,,0,,0,,0,0.00%
1035,21r01a6628,,0,,0,0,,0,,0,,0,0.00%
1036,21r01a66h9,,0,dinesh_4675,0,0,,0,dinesh_4675,0,dinesh_4675,0,0.00%
1037,22r05a6605,,0,nandini,0,0,,0,,0,nandini,0,0.00%
1038,21r01a7314,,0,,0,0,,0,,0,,0,0.00%
1039,21r01a6735,,0,,0,0,,0,,0,,0,0.00%
1040,21r01a6749,,0,,0,0,,0,,0,,0,0.00%
1041,21r01a0459,,0,,0,0,,0,,0,@21r01a0459,0,0.00%
1042,21r01a04c5,,0,,0,0,,0,,0,,0,0.00%
1043,21r01a04d4,,0,,0,0,,0,,0,,0,0.00%
1044,21r01a04e2,,0,,0,0,,0,,0,,0,0.00%
1045,21r01a04f5,,0,,0,0,,0,,0,,0,0.00%
1046,21r01a04g8,,0,,0,0,,0,,0,,0,0.00%
1047,21r01a04n0,,0,,0,0,,0,,0,,0,0.00%
1048,21r01a04n7,,0,,0,0,,0,nareshkn971,0,,0,0.00%
1049,21r01a7212,,0,b.anil,0,0,b.anil,0,b.anil,0,,0,0.00%
1050,21r01a7217,,0,,0,0,,0,,0,,0,0.00%
1051,21r01a6651,,0,,0,0,,0,,0,,0,0.00%
1052,21r01a6695,,0,,0,0,,0,,0,,0,0.00%
1053,21r01a66g7,,0,,0,0,,0,,0,,0,0.00%
1054,21r01a6771,cmrit25_21r01a6771,0,21r01a6771,0,0,21r01a6771p,0,r01a6771,0,21r01a6771,0,0.00%
1055,21r01a04f2,jogannagariarunreddy,0,jogannagariarunreddy,0,0,,0,jogannagariarunreddy,0,jogannagariarun,0,0.00%
1056,21r01a04j2,,0,,0,0,,0,,0,,0,0.00%
1057,21r01a04k3,,0,,0,0,,0,,0,,0,0.00%
1058,21r01a05d0,,0,akarthikreddy,0,0,alampallykarthikreddy,0,alampallykarthikreddy,0,karthik5d0,0,0.00%
1059,21r01a05k9,,0,,0,0,,0,,0,,0,0.00%
1060,21r01a66f6,,0,,0,0,,0,,0,,0,0.00%
1061,21r01a7335,,0,,0,0,,0,,0,,0,0.00%
1062,21r01a6726,,0,,0,0,,0,,0,,0,0.00%
1063,21r01a6741,,0,,0,0,,0,,0,,0,0.00%
1064,22r05a6718,,0,,0,0,,0,,0,,0,0.00%
1065,21r01a0407,,0,,0,0,,0,,0,,0,0.00%
1066,21r01a04g3,,0,,0,0,,0,,0,,0,0.00%
1067,21r01a04h3,,0,,0,0,,0,,0,,0,0.00%
1068,21r01a04j6,,0,,0,0,,0,,0,,0,0.00%
1069,21r01a04k5,,0,,0,0,,0,,0,,0,0.00%
1070,21r01a04l6,,0,,0,0,,0,,0,,0,0.00%
1071,21r01a04n8,udayyyyyy,0,,0,0,,0,,0,,0,0.00%
1072,21r01a04p3,,0,,0,0,,0,,0,,0,0.00%
1073,21r01a6646,,0,,0,0,,0,,0,,0,0.00%
1074,21r01a66d7,,0,,0,0,,0,,0,,0,0.00%
1075,21r01a7304,,0,,0,0,,0,,0,,0,0.00%
1076,21r01a7324,,0,,0,0,,0,,0,,0,0.00%
1077,21r01a6740,,0,,0,0,,0,,0,,0,0.00%
1078,21r01a6744,,0,,0,0,,0,,0,,0,0.00%
1079,21r01a67g5,,0,,0,0,,0,,0,,0,0.00%
1080,21r01a0476,,0,,0,0,,0,,0,,0,0.00%
1081,21r01a04b4,,0,,0,0,,0,,0,,0,0.00%
1082,21r01a7243,,0,,0,0,,0,,0,,0,0.00%
1083,21r01a7254,,0,,0,0,,0,,0,,0,0.00%
1084,21r01a0512,,0,,0,0,21r01a0512,0,vijaykumar512,0,vijaykumar,0,0.00%
1085,21r01a0519,,0,,0,0,,0,abhiram24,0,,0,0.00%
1086,21r01a05g7,,0,,0,0,,0,,0,,0,0.00%
1087,21r01a6681,,0,,0,0,,0,,0,,0,0.00%
1088,21r01a6717,sandeep,0,sandeep,0,0,sandeep,0,sandeep,0,sandeep,0,0.00%
1089,21r01a67e0,,0,,0,0,,0,,0,,0,0.00%
1090,21r01a0403,,0,,0,0,,0,,0,,0,0.00%
1091,21r01a0414,,0,,0,0,,0,,0,,0,0.00%
1092,21r01a0480,,0,,0,0,,0,,0,,0,0.00%
1093,21r01a04b2,,0,,0,0,,0,,0,,0,0.00%
1094,21r01a04q1,,0,,0,0,,0,,0,,0,0.00%
1095,21r01a0569,,0,,0,0,,0,,0,,0,0.00%
1096,21r01a05l5,,0,,0,0,,0,,0,,0,0.00%
1097,21r01a05l9,,0,,0,0,,0,,0,,0,0.00%
1098,21r01a05n0,,0,,0,0,,0,,0,,0,0.00%
1099,21r01a7312,,0,,0,0,,0,,0,,0,0.00%
1100,21r01a7333,,0,,0,0,,0,,0,,0,0.00%
1101,21r01a67c7,,0,,0,0,,0,,0,21r01a67c7,0,0.00%
1102,21r01a67d7,,0,,0,0,,0,,0,,0,0.00%
1103,21r01a0436,,0,,0,0,,0,,0,,0,0.00%
1104,21r01a0497,,0,,0,0,,0,,0,,0,0.00%
1105,21r01a04g6,,0,,0,0,,0,,0,,0,0.00%
1106,21r01a04h7,,0,,0,0,,0,,0,,0,0.00%
1107,21r01a04k7,,0,21r01a04k7,0,0,a21r01a04k7,0,a21r01a04k7,0,@21ro1a04k7,0,0.00%
1108,21r01a05e3,,0,,0,0,,0,,0,,0,0.00%
1109,21r01a05n3,,0,,0,0,,0,,0,,0,0.00%
1110,21r01a05p3,,0,,0,0,,0,,0,,0,0.00%
1111,21r01a0495,,0,,0,0,,0,,0,,0,0.00%
1112,21r01a04d5,,0,,0,0,,0,,0,,0,0.00%
1113,21r01a04h5,,0,,0,0,,0,,0,,0,0.00%
1114,21r01a6617,,0,,0,0,,0,,0,,0,0.00%
1115,21r01a7358,,0,,0,0,,0,,0,,0,0.00%
1116,21r01a0422,,0,,0,0,,0,,0,,0,0.00%
1117,21r01a0471,,0,,0,0,,0,,0,,0,0.00%
1118,21r01a0473,,0,,0,0,,0,,0,,0,0.00%
1119,21r01a04g7,,0,,0,0,,0,,0,,0,0.00%
1120,21r01a05q3,,0,,0,0,,0,,0,,0,0.00%
1121,21r01a05r1,,0,,0,0,,0,,0,,0,0.00%
1122,21r01a67g6,,0,,0,0,,0,,0,,0,0.00%
1123,21r01a0469,,0,,0,0,,0,,0,,0,0.00%
1124,21r01a7341,,0,,0,0,,0,,0,,0,0.00%
1125,21r01a6759,,0,,0,0,,0,,0,,0,0.00%
1126,21r01a6767,,0,,0,0,,0,,0,,0,0.00%
1127,21r01a0411,,0,,0,0,,0,,0,,0,0.00%
1128,21r01a04h1,,0,,0,0,,0,,0,,0,0.00%
1129,21r01a7310,,0,,0,0,,0,,0,,0,0.00%
1130,21r01a67j0,,0,,0,0,,0,,0,,0,0.00%
1131,21r01a6720,,0,,0,0,,0,,0,,0,0.00%
1132,21r01a7330,,0,,0,0,,0,,0,,0,0.00%
